21.000000,17.720219,12.500000,68.000000,37.000000,0.000000,0.000000,8194.000000,64.000000,-28.000000
21.000000,17.720219,21.875000,4.000000,37.000000,2.000000,-2.000000,8194.000000,22.000000,17.000000
21.000000,17.720219,28.906250,4.000000,37.000000,-2.000000,-2.000000,8194.000000,9.000000,4.000000
22.000000,17.720219,34.179688,4.000000,37.000000,-2.000000,-2.000000,8172.000000,14.000000,8.000000
22.000000,17.728069,38.134766,4.000000,37.000000,-2.000000,-2.000000,8172.000000,18.000000,12.000000
22.000000,17.768219,41.101074,3.000000,35.000000,-2.000000,-2.000000,8071.000000,20.000000,16.000000
22.000000,17.871469,43.325806,3.000000,32.000000,-2.000000,-2.000000,8071.000000,21.000000,17.000000
23.000000,18.042130,44.994354,3.000000,33.000000,-2.000000,-2.000000,8036.000000,24.000000,20.000000
23.000000,18.249979,46.245766,2.000000,26.000000,-2.000000,-2.000000,8036.000000,22.000000,20.000000
23.000000,18.460789,47.184326,2.000000,16.000000,-2.000000,-2.000000,7999.000000,19.000000,16.000000
23.000000,18.667290,47.888245,2.000000,11.000000,-2.000000,-2.000000,7999.000000,17.000000,14.000000
24.000000,18.878101,48.416183,2.000000,12.000000,-1.000000,-1.000000,7934.000000,26.000000,23.000000
24.000000,19.093801,48.812138,2.000000,10.000000,-1.000000,-1.000000,7934.000000,23.000000,21.000000
25.000000,19.304611,49.109104,2.000000,14.000000,-1.000000,-1.000000,7964.000000,24.000000,22.000000
25.000000,19.518963,49.331829,2.000000,14.000000,0.000000,-1.000000,7964.000000,28.000000,25.000000
24.000000,19.769922,49.498871,2.000000,16.000000,0.000000,0.000000,7954.000000,32.000000,29.000000
25.000000,20.073170,49.624153,1.000000,12.000000,0.000000,0.000000,7954.000000,27.000000,26.000000
25.000000,20.382191,49.718117,1.000000,11.000000,1.000000,0.000000,7926.000000,30.000000,28.000000
25.000000,20.622341,49.788589,2.000000,-4.000000,1.000000,1.000000,7926.000000,25.000000,22.000000
25.000000,20.765741,49.841442,2.000000,-5.000000,2.000000,1.000000,7927.000000,25.000000,22.000000
25.000000,20.847500,49.881081,2.000000,-9.000000,3.000000,2.000000,7927.000000,27.000000,25.000000
25.000000,20.916990,49.910812,2.000000,-17.000000,4.000000,3.000000,7954.000000,27.000000,24.000000
26.000000,20.992252,49.933109,2.000000,-21.000000,5.000000,4.000000,7964.000000,27.000000,24.000000
26.000000,21.063200,49.949833,2.000000,-31.000000,6.000000,4.000000,7964.000000,19.000000,16.000000
26.000000,21.135649,49.962376,2.000000,-42.000000,6.000000,5.000000,8001.000000,11.000000,8.000000
26.000000,21.246750,49.971783,2.000000,-39.000000,7.000000,6.000000,8001.000000,13.000000,10.000000
26.000000,21.417410,49.978836,2.000000,-50.000000,8.000000,6.000000,8066.000000,4.000000,1.000000
27.000000,21.617411,49.984127,2.000000,-58.000000,9.000000,7.000000,8066.000000,0.000000,-2.000000
27.000000,21.795921,49.988094,2.000000,-64.000000,14.000000,10.000000,8121.000000,20.000000,17.000000
27.000000,21.939322,49.991070,2.000000,-59.000000,11.000000,8.000000,8121.000000,-10.000000,-12.000000
27.000000,22.082722,49.993301,2.000000,-63.000000,16.000000,13.000000,8120.000000,19.000000,16.000000
27.000000,22.261230,49.994976,2.000000,-55.000000,14.000000,10.000000,8119.000000,-9.000000,-12.000000
27.000000,22.461229,49.996231,1.000000,-55.000000,18.000000,15.000000,8119.000000,17.000000,15.000000
27.000000,22.631889,49.997173,1.000000,-51.000000,15.000000,11.000000,8129.000000,-20.000000,-22.000000
28.000000,22.735140,49.997879,2.000000,-48.000000,19.000000,16.000000,8129.000000,10.000000,8.000000
26.000000,22.783140,49.998409,2.000000,-51.000000,16.000000,12.000000,8122.000000,-28.000000,-31.000000
26.000000,22.815441,49.998806,2.000000,-51.000000,20.000000,16.000000,8122.000000,-1.000000,-4.000000
26.000000,22.838390,49.999104,2.000000,-48.000000,21.000000,16.000000,8074.000000,-6.000000,-8.000000
26.000000,22.802549,49.999329,3.000000,-47.000000,21.000000,16.000000,8074.000000,-13.000000,-17.000000
27.000000,22.661230,49.999496,3.000000,-48.000000,21.000000,16.000000,8091.000000,-21.000000,-25.000000
27.000000,22.439741,49.999622,4.000000,-44.000000,21.000000,17.000000,8091.000000,-20.000000,-26.000000
27.000000,22.241819,49.999718,4.000000,-48.000000,22.000000,16.000000,8037.000000,-28.000000,-34.000000
27.000000,22.178722,49.999786,3.000000,-44.000000,22.000000,16.000000,8027.000000,-32.000000,-36.000000
28.000000,22.276932,49.999840,2.000000,-35.000000,22.000000,16.000000,8027.000000,-33.000000,-35.000000
28.000000,22.469080,49.999878,2.000000,-38.000000,21.000000,16.000000,7905.000000,-42.000000,-44.000000
28.000000,22.679890,49.999908,1.000000,-29.000000,21.000000,15.000000,7905.000000,-44.000000,-45.000000
28.000000,22.886389,49.999931,1.000000,21.000000,21.000000,15.000000,7759.000000,-20.000000,-21.000000
28.000000,23.097198,49.999947,1.000000,37.000000,21.000000,14.000000,7759.000000,-13.000000,-15.000000
28.000000,23.305050,49.999962,1.000000,56.000000,20.000000,14.000000,7959.000000,-3.000000,-5.000000
28.000000,23.475710,49.999969,1.000000,73.000000,20.000000,13.000000,7959.000000,6.000000,4.000000
29.000000,23.578959,49.999977,2.000000,103.000000,16.000000,9.000000,8126.000000,-3.000000,-5.000000
31.000000,23.626961,49.999985,2.000000,115.000000,19.000000,12.000000,8155.000000,39.000000,36.000000
31.000000,23.690662,49.999989,2.000000,109.000000,15.000000,7.000000,8155.000000,9.000000,6.000000
31.000000,23.874210,49.999992,1.000000,117.000000,14.000000,7.000000,8165.000000,21.000000,20.000000
31.000000,24.251373,49.999992,0.000000,107.000000,14.000000,7.000000,8165.000000,28.000000,28.000000
33.000000,24.792690,49.999992,0.000000,87.000000,14.000000,6.000000,8109.000000,25.000000,25.000000
34.000000,25.379051,49.999992,0.000000,64.000000,14.000000,6.000000,8109.000000,22.000000,22.000000
34.000000,25.911770,49.999992,0.000000,55.000000,14.000000,6.000000,8111.000000,23.000000,23.000000
34.000000,26.405071,49.999992,0.000000,65.000000,14.000000,6.000000,8111.000000,32.000000,32.000000
35.000000,26.937792,49.999992,-1.000000,69.000000,14.000000,6.000000,8082.000000,38.000000,39.000000
35.000000,27.532000,49.999992,-1.000000,66.000000,14.000000,6.000000,8082.000000,40.000000,42.000000
35.000000,28.113472,49.999992,-1.000000,44.000000,14.000000,7.000000,7995.000000,37.000000,39.000000
36.000000,28.593880,49.999992,-1.000000,31.000000,14.000000,8.000000,7927.000000,36.000000,37.000000
38.000000,28.955938,49.999992,0.000000,11.000000,15.000000,8.000000,7927.000000,30.000000,30.000000
38.000000,29.267643,49.999992,0.000000,-10.000000,15.000000,8.000000,7929.000000,17.000000,17.000000
39.000000,29.629702,49.999992,-1.000000,-26.000000,15.000000,9.000000,7929.000000,9.000000,11.000000
39.000000,30.117962,49.999992,-1.000000,-57.000000,16.000000,10.000000,8021.000000,-2.000000,0.000000
39.000000,30.739582,49.999992,-2.000000,-74.000000,18.000000,14.000000,8021.000000,4.000000,7.000000
39.000000,31.421343,49.999992,-3.000000,-88.000000,17.000000,11.000000,8175.000000,-29.000000,-25.000000
39.000000,32.036572,49.999992,-3.000000,-89.000000,21.000000,15.000000,8175.000000,-7.000000,-3.000000
39.000000,32.483223,49.999992,-2.000000,-104.000000,21.000000,16.000000,8131.000000,-22.000000,-20.000000
36.000000,32.742035,49.999992,-1.000000,-87.000000,22.000000,17.000000,8146.000000,-18.000000,-17.000000
36.000000,32.837433,49.999992,0.000000,-79.000000,22.000000,17.000000,8146.000000,-25.000000,-25.000000
36.000000,32.757133,49.999992,0.000000,-72.000000,22.000000,17.000000,8119.000000,-30.000000,-30.000000
36.000000,32.455231,49.999992,1.000000,-72.000000,22.000000,17.000000,8119.000000,-37.000000,-38.000000
36.000000,31.943251,49.999992,2.000000,-61.000000,22.000000,18.000000,8055.000000,-34.000000,-36.000000
34.000000,31.343252,49.999992,3.000000,-63.000000,22.000000,18.000000,8055.000000,-39.000000,-43.000000
31.000000,30.815573,49.999992,3.000000,-66.000000,22.000000,18.000000,8009.000000,-46.000000,-50.000000
31.000000,30.401972,49.999992,2.000000,-67.000000,22.000000,17.000000,8009.000000,-56.000000,-59.000000
31.000000,29.954573,49.999992,3.000000,-61.000000,21.000000,17.000000,7871.000000,-61.000000,-65.000000
31.000000,29.279953,49.999992,4.000000,-55.000000,21.000000,17.000000,7871.000000,-59.000000,-65.000000
32.000000,28.367970,49.999992,6.000000,36.000000,20.000000,16.000000,7675.000000,-22.000000,-30.000000
32.000000,27.434502,49.999992,6.000000,50.000000,20.000000,16.000000,7617.000000,-9.000000,-17.000000
32.000000,26.756172,49.999992,5.000000,81.000000,19.000000,15.000000,7617.000000,3.000000,-2.000000
32.000000,26.469374,49.999992,3.000000,121.000000,18.000000,10.000000,8066.000000,7.000000,3.000000
33.000000,26.503881,49.999992,1.000000,134.000000,14.000000,10.000000,8066.000000,10.000000,9.000000
33.000000,26.688179,49.999992,0.000000,134.000000,13.000000,9.000000,8157.000000,18.000000,18.000000
33.000000,26.898991,49.999992,0.000000,136.000000,13.000000,8.000000,8157.000000,30.000000,30.000000
33.000000,27.105488,49.999992,0.000000,138.000000,12.000000,8.000000,8082.000000,41.000000,41.000000
33.000000,27.316299,49.999992,0.000000,133.000000,12.000000,7.000000,8082.000000,47.000000,47.000000
34.000000,27.524151,49.999992,0.000000,91.000000,12.000000,7.000000,7928.000000,39.000000,39.000000
35.000000,27.702660,49.999992,0.000000,78.000000,12.000000,7.000000,7847.000000,40.000000,40.000000
37.000000,27.853910,49.999992,0.000000,80.000000,12.000000,7.000000,7847.000000,47.000000,47.000000
39.000000,28.053160,49.999992,0.000000,77.000000,13.000000,7.000000,7821.000000,55.000000,55.000000
39.000000,28.430920,49.999992,0.000000,77.000000,13.000000,7.000000,7821.000000,58.000000,58.000000
39.000000,29.088381,49.999992,-2.000000,94.000000,14.000000,8.000000,7635.000000,79.000000,82.000000
43.000000,30.006861,49.999992,-4.000000,29.000000,14.000000,8.000000,7635.000000,47.000000,52.000000
42.000000,31.053490,49.999992,-5.000000,-30.000000,15.000000,9.000000,7629.000000,22.000000,29.000000
42.000000,32.090961,49.999992,-5.000000,-66.000000,15.000000,10.000000,7629.000000,0.000000,7.000000
43.000000,33.059631,49.999992,-5.000000,-101.000000,16.000000,12.000000,8032.000000,-13.000000,-6.000000
39.000000,33.941521,49.999992,-5.000000,-132.000000,21.000000,15.000000,8032.000000,-9.000000,-2.000000
39.000000,34.675610,49.999992,-4.000000,-166.000000,22.000000,17.000000,8067.000000,-31.000000,-25.000000
39.000000,35.116600,49.999992,-3.000000,-186.000000,22.000000,17.000000,8077.000000,-60.000000,-56.000000
39.000000,35.116600,49.999992,-1.000000,-193.000000,22.000000,17.000000,8077.000000,-80.000000,-79.000000
39.000000,34.691311,49.999992,1.000000,-140.000000,23.000000,18.000000,7641.000000,-65.000000,-66.000000
39.000000,34.053223,49.999992,2.000000,-120.000000,22.000000,18.000000,7641.000000,-71.000000,-74.000000
40.000000,33.465981,49.999992,2.000000,-107.000000,22.000000,18.000000,7558.000000,-74.000000,-77.000000
40.000000,33.100983,49.999992,1.000000,-118.000000,22.000000,17.000000,7558.000000,-92.000000,-94.000000
36.000000,32.988384,49.999992,0.000000,-161.000000,21.000000,17.000000,7506.000000,-100.000000,-100.000000
34.000000,33.028831,49.999992,0.000000,-109.000000,21.000000,16.000000,7506.000000,-100.000000,-100.000000
34.000000,33.023190,49.999992,0.000000,-20.000000,20.000000,16.000000,7521.000000,-72.000000,-72.000000
31.000000,32.729889,49.999992,1.000000,101.000000,19.000000,14.000000,7517.000000,-16.000000,-18.000000
31.000000,31.987862,49.999992,3.000000,116.000000,18.000000,14.000000,7517.000000,2.000000,-1.000000
31.000000,30.829340,49.999992,6.000000,157.000000,18.000000,9.000000,7973.000000,17.000000,9.000000
32.000000,29.477104,49.999992,7.000000,191.000000,13.000000,8.000000,7973.000000,28.000000,19.000000
34.000000,28.226500,49.999992,7.000000,224.000000,12.000000,8.000000,8101.000000,61.000000,52.000000
34.000000,27.315250,49.999992,6.000000,183.000000,11.000000,7.000000,8101.000000,54.000000,46.000000
34.000000,26.875122,49.999992,4.000000,173.000000,11.000000,6.000000,7912.000000,63.000000,57.000000
34.000000,26.926832,49.999992,1.000000,148.000000,11.000000,6.000000,7912.000000,63.000000,62.000000
32.000000,27.347700,49.999992,0.000000,103.000000,11.000000,6.000000,7827.000000,52.000000,52.000000
33.000000,27.879110,49.999992,-1.000000,115.000000,11.000000,5.000000,7827.000000,61.000000,62.000000
33.000000,28.251232,49.999992,0.000000,132.000000,11.000000,5.000000,7854.000000,78.000000,78.000000
35.000000,28.331530,49.999992,0.000000,116.000000,12.000000,5.000000,7796.000000,83.000000,83.000000
38.000000,28.197311,49.999992,1.000000,14.000000,12.000000,6.000000,7796.000000,41.000000,40.000000
38.000000,28.087521,49.999992,1.000000,-57.000000,12.000000,6.000000,7713.000000,2.000000,1.000000
38.000000,28.273151,49.999992,0.000000,-72.000000,13.000000,6.000000,7713.000000,-8.000000,-8.000000
39.000000,28.888382,49.999992,-2.000000,-33.000000,17.000000,11.000000,8148.000000,37.000000,40.000000
41.000000,29.831160,49.999992,-4.000000,-129.000000,14.000000,7.000000,8148.000000,-48.000000,-42.000000
41.000000,30.852779,49.999992,-4.000000,-176.000000,18.000000,11.000000,8066.000000,-50.000000,-44.000000
41.000000,31.762661,49.999992,-4.000000,-135.000000,19.000000,12.000000,8066.000000,-39.000000,-34.000000
41.000000,32.529869,49.999992,-4.000000,-116.000000,19.000000,12.000000,8123.000000,-44.000000,-38.000000
42.000000,33.207340,49.999992,-3.000000,-70.000000,20.000000,12.000000,8068.000000,-28.000000,-24.000000
42.000000,33.809402,49.999992,-3.000000,-55.000000,20.000000,12.000000,8068.000000,-28.000000,-24.000000
42.000000,34.294121,49.999992,-3.000000,-83.000000,20.000000,12.000000,8087.000000,-47.000000,-42.000000
42.000000,34.644020,49.999992,-2.000000,-112.000000,20.000000,12.000000,8087.000000,-66.000000,-64.000000
41.000000,34.902828,49.999992,-2.000000,-117.000000,20.000000,12.000000,7926.000000,-78.000000,-75.000000
39.000000,35.110680,49.999992,-2.000000,-117.000000,19.000000,12.000000,7926.000000,-89.000000,-86.000000
36.000000,35.225491,49.999992,-1.000000,-49.000000,19.000000,12.000000,7715.000000,-62.000000,-61.000000
36.000000,35.121639,49.999992,0.000000,-6.000000,19.000000,12.000000,7715.000000,-40.000000,-40.000000
36.000000,34.664177,49.999992,1.000000,55.000000,18.000000,11.000000,7868.000000,-14.000000,-15.000000
36.000000,33.820961,49.999992,3.000000,39.000000,18.000000,11.000000,7868.000000,-13.000000,-18.000000
37.000000,32.738319,49.999992,5.000000,150.000000,16.000000,10.000000,8036.000000,35.000000,28.000000
37.000000,31.701601,49.999992,5.000000,134.000000,12.000000,6.000000,8016.000000,9.000000,2.000000
37.000000,30.983124,49.999992,4.000000,111.000000,11.000000,5.000000,8016.000000,6.000000,1.000000
37.000000,30.688469,49.999992,1.000000,113.000000,11.000000,5.000000,8158.000000,19.000000,18.000000
33.000000,30.722982,49.999992,0.000000,108.000000,10.000000,4.000000,8158.000000,20.000000,20.000000
33.000000,30.868031,49.999992,0.000000,84.000000,10.000000,4.000000,8112.000000,20.000000,20.000000
33.000000,30.878090,49.999992,0.000000,58.000000,9.000000,4.000000,8112.000000,12.000000,12.000000
33.000000,30.568340,49.999992,2.000000,61.000000,9.000000,3.000000,8124.000000,17.000000,14.000000
31.000000,29.925850,49.999992,4.000000,65.000000,8.000000,3.000000,8124.000000,23.000000,17.000000
32.000000,29.118000,49.999992,5.000000,61.000000,8.000000,3.000000,8104.000000,28.000000,21.000000
32.000000,28.362909,49.999992,5.000000,60.000000,8.000000,3.000000,8076.000000,33.000000,26.000000
32.000000,27.783560,49.999992,4.000000,52.000000,8.000000,3.000000,8076.000000,33.000000,27.000000
34.000000,27.384890,49.999992,3.000000,29.000000,9.000000,3.000000,8021.000000,28.000000,24.000000
36.000000,27.139851,49.999992,2.000000,0.000000,9.000000,4.000000,8021.000000,18.000000,15.000000
36.000000,27.094530,49.999992,1.000000,-4.000000,9.000000,4.000000,8034.000000,13.000000,12.000000
36.000000,27.345490,49.999992,0.000000,-27.000000,9.000000,4.000000,8034.000000,0.000000,0.000000
36.000000,27.916260,49.999992,-1.000000,-48.000000,12.000000,6.000000,8173.000000,5.000000,6.000000
32.000000,28.682030,49.999992,-2.000000,-55.000000,10.000000,5.000000,8173.000000,-18.000000,-15.000000
31.000000,29.399799,49.999992,-2.000000,-60.000000,14.000000,9.000000,8165.000000,5.000000,8.000000
31.000000,29.779171,49.999992,-1.000000,-68.000000,10.000000,6.000000,8165.000000,-34.000000,-33.000000
35.000000,29.612822,49.999992,1.000000,-73.000000,15.000000,10.000000,8175.000000,-5.000000,-6.000000
36.000000,28.954330,49.999992,4.000000,-79.000000,15.000000,10.000000,8138.000000,-16.000000,-22.000000
36.000000,28.167820,49.999992,5.000000,-62.000000,15.000000,10.000000,8138.000000,-17.000000,-24.000000
36.000000,27.738331,49.999992,3.000000,-50.000000,15.000000,10.000000,8141.000000,-19.000000,-23.000000
37.000000,27.940563,49.999992,0.000000,-29.000000,15.000000,10.000000,8141.000000,-16.000000,-16.000000
40.000000,28.655222,49.999992,-2.000000,-34.000000,15.000000,10.000000,8141.000000,-23.000000,-21.000000
39.000000,29.530012,49.999992,-3.000000,-32.000000,15.000000,10.000000,8141.000000,-26.000000,-22.000000
39.000000,30.321671,49.999992,-3.000000,-33.000000,14.000000,10.000000,8122.000000,-33.000000,-29.000000
39.000000,31.025782,49.999992,-3.000000,-30.000000,14.000000,10.000000,8122.000000,-33.000000,-29.000000
39.000000,31.706062,49.999992,-3.000000,-29.000000,14.000000,10.000000,8095.000000,-34.000000,-30.000000
36.000000,32.313911,49.999992,-3.000000,-21.000000,13.000000,9.000000,8069.000000,-39.000000,-35.000000
36.000000,32.705589,49.999992,-2.000000,16.000000,13.000000,8.000000,8069.000000,-23.000000,-21.000000
36.000000,32.764381,49.999992,0.000000,15.000000,12.000000,8.000000,8070.000000,-23.000000,-23.000000
38.000000,32.479683,49.999992,1.000000,29.000000,12.000000,7.000000,8070.000000,-15.000000,-17.000000
39.000000,31.966801,49.999992,2.000000,37.000000,12.000000,7.000000,8087.000000,-6.000000,-9.000000
40.000000,31.447102,49.999992,2.000000,32.000000,11.000000,6.000000,8087.000000,-12.000000,-14.000000
40.000000,31.189621,49.999992,1.000000,50.000000,11.000000,5.000000,8113.000000,-2.000000,-4.000000
40.000000,31.364592,49.999992,0.000000,45.000000,10.000000,4.000000,8113.000000,-7.000000,-7.000000
39.000000,31.918051,49.999992,-2.000000,38.000000,10.000000,4.000000,8148.000000,-6.000000,-3.000000
37.000000,32.598633,49.999992,-3.000000,34.000000,9.000000,3.000000,8148.000000,-11.000000,-7.000000
37.000000,33.119942,49.999992,-3.000000,38.000000,8.000000,2.000000,8157.000000,-12.000000,-8.000000
37.000000,33.290604,49.999992,-1.000000,37.000000,7.000000,1.000000,8157.000000,-13.000000,-11.000000
