-0.014544,-0.130886,0.001904,-32.724926
-0.014544,-0.305400,0.004442,-43.633224
-0.014544,-0.305400,0.004442,0.000000
-0.014544,-0.305400,0.004442,0.000000
-0.019393,-0.349025,0.005288,-10.908311
-0.019393,-0.349025,0.005288,0.000000
-0.019393,-0.349025,0.005288,0.000000
-0.019393,-0.261775,0.003596,21.816618
-0.019393,-0.261775,0.003596,0.000000
-0.019393,-0.261775,0.003596,0.000000
-0.024241,-0.218155,0.002538,10.908307
-0.019393,-0.174530,0.001692,10.908306
-0.024241,-0.130909,0.000635,10.908307
-0.024241,-0.043669,-0.001480,21.816612
-0.024241,0.130813,-0.005711,43.633232
-0.024241,0.218054,-0.007826,21.816612
-0.024241,0.305295,-0.009941,21.816618
-0.024241,0.392536,-0.012056,21.816612
-0.029089,0.523380,-0.015864,32.724926
-0.024241,0.654241,-0.019036,32.724915
-0.019393,0.785116,-0.021575,32.724930
-0.024241,1.090459,-0.028978,76.358154
-0.024241,1.177700,-0.031093,21.816612
-0.024241,1.352182,-0.035323,43.633232
-0.024241,1.526663,-0.039554,43.633224
-0.024241,1.701145,-0.043784,43.633224
-0.024241,1.875627,-0.048015,43.633244
-0.024241,2.311831,-0.058591,109.083069
-0.024241,2.835276,-0.071282,130.899704
-0.024241,3.009757,-0.075512,43.633209
-0.029089,3.227831,-0.081857,54.541531
-0.024241,3.445933,-0.087145,54.541565
-0.029089,3.664007,-0.093491,54.541565
-0.024241,3.882109,-0.098779,54.541531
-0.029089,4.100183,-0.105124,54.541531
-0.024241,4.667248,-0.118873,141.808014
-0.029089,4.798092,-0.122680,32.724888
-0.029089,4.972552,-0.127756,43.633282
-0.029089,5.234241,-0.135370,65.449814
-0.029089,5.408700,-0.140447,43.633247
-0.029089,5.670388,-0.148061,65.449776
-0.029089,5.844847,-0.153137,43.633282
-0.033937,6.498969,-0.175345,163.624664
-0.033937,6.498969,-0.175345,0.000000
-0.029089,6.717042,-0.181690,54.541454
-0.033937,6.935083,-0.189092,54.541603
-0.029089,7.153157,-0.195438,54.541527
-0.033937,7.371198,-0.202840,54.541527
-0.033937,7.894495,-0.220606,130.899704
-0.038785,7.938096,-0.222298,10.908320
-0.033937,8.156137,-0.229701,54.541527
-0.033937,8.330569,-0.235623,43.633209
-0.038785,8.548572,-0.244082,54.541603
-0.038785,8.984575,-0.261001,109.083054
-0.038785,9.158977,-0.267769,43.633209
-0.038785,9.594981,-0.284687,109.083130
-0.038785,9.682182,-0.288071,21.816641
-0.038785,9.856584,-0.294839,43.633209
-0.043633,10.074542,-0.304355,54.541527
-0.043633,10.248909,-0.311968,43.633282
-0.043633,10.423275,-0.319581,43.633133
-0.043633,10.597642,-0.327194,43.633282
-0.043633,11.033559,-0.346227,109.083054
-0.043633,11.120743,-0.350033,21.816641
-0.043633,11.295110,-0.357646,43.633282
-0.043633,11.382293,-0.361453,21.816492
-0.063026,11.730665,-0.383438,87.266418
-0.048481,11.687083,-0.381324,-10.908246
-0.063026,11.991909,-0.400561,76.358170
-0.048481,12.122655,-0.406905,32.725037
-0.048481,12.209818,-0.411134,21.816492
-0.067874,12.471014,-0.428890,65.449776
-0.053329,12.427444,-0.426564,-10.908246
-0.053329,12.863155,-0.449822,109.083054
-0.053329,12.601728,-0.435867,-65.449776
-0.058178,13.168000,-0.468849,141.807953
-0.063026,12.863174,-0.449611,-76.358170
-0.063026,13.298641,-0.477093,109.083206
-0.087266,13.255174,-0.473290,-10.908396
-0.072722,13.124620,-0.463780,-32.724888
-0.072722,13.559799,-0.495483,109.083054
-0.072722,13.211657,-0.470120,-87.266418
-0.077570,13.342162,-0.480264,32.724888
-0.082418,13.385647,-0.483856,10.908246
-0.082418,13.472618,-0.491040,21.816790
-0.087266,13.516085,-0.494843,10.908246
-0.082418,13.559569,-0.498435,10.908246
-0.087266,13.603036,-0.502238,10.908246
-0.087266,13.689970,-0.509844,21.816641
-0.092115,13.907211,-0.529912,54.541527
-0.092115,13.907211,-0.529912,0.000000
-0.092115,13.994108,-0.537939,21.816641
-0.096963,14.124393,-0.550611,32.724888
-0.096963,14.211249,-0.559060,21.816641
-0.096963,14.298106,-0.567508,21.816641
-0.096963,14.558676,-0.592853,65.449776
-0.096963,14.645533,-0.601301,21.816790
-0.096963,14.732388,-0.609750,21.816492
-0.106659,14.905930,-0.628330,43.633133
-0.106659,14.992701,-0.637620,21.816790
-0.096963,15.426983,-0.679862,109.083054
-0.101811,15.123132,-0.648819,-76.358170
-0.101811,15.730833,-0.710904,152.716187
-0.096963,15.426836,-0.681335,-76.358017
-0.096963,15.947975,-0.732025,130.899689
-0.101811,15.644124,-0.700983,-76.358170
-0.101811,15.991383,-0.736460,87.266418
-0.101811,16.078197,-0.745329,21.816641
-0.106659,16.121582,-0.749974,10.908246
-0.106659,16.208353,-0.759264,21.816790
-0.106659,15.861270,-0.722104,-87.266563
-0.106659,16.208353,-0.759264,87.266563
-0.111507,15.904817,-0.725277,-76.358322
-0.111507,15.904817,-0.725277,0.000000
-0.111507,15.904817,-0.725277,0.000000
-0.116355,15.948155,-0.730343,10.908395
-0.116355,16.034832,-0.740473,21.816492
-0.116355,16.034832,-0.740473,0.000000
-0.116355,16.034832,-0.740473,0.000000
-0.116355,16.121510,-0.750605,21.816790
-0.116355,16.121510,-0.750605,0.000000
-0.116355,16.208185,-0.760736,21.816492
-0.116355,16.294863,-0.770867,21.816790
-0.116355,16.381538,-0.780998,21.816492
-0.116355,16.468214,-0.791129,21.816492
-0.121203,16.511528,-0.796404,10.908395
-0.116355,16.641542,-0.811601,32.724888
-0.116355,16.641542,-0.811601,0.000000
-0.111507,16.771629,-0.826167,32.725037
-0.111507,16.945078,-0.845588,43.633133
-0.106659,17.248775,-0.878103,76.358322
-0.106659,17.248775,-0.878103,0.000000
-0.087266,17.509579,-0.900921,65.449776
-0.106659,17.422808,-0.891631,-21.816792
-0.106659,17.856661,-0.938081,109.083206
-0.106659,17.596350,-0.910211,-65.449921
