30.000000,29.984999,11.800000,0.000000,76.000000,0.000000,-1.000000,8022.000000,27.000000,27.000000,11.750000,0.000000,0.000000,0.000000,0.000000
31.000000,29.982010,13.564000,0.000000,76.000000,-2.000000,-3.000000,8022.000000,17.000000,17.000000,11.506250,-0.004848,-0.043633,0.000212,-10.908307
31.000000,29.968889,15.292720,0.000000,77.000000,-2.000000,-3.000000,8037.000000,25.000000,25.000000,11.268594,-0.004848,-0.218164,0.001058,-43.633232
31.000000,29.958389,16.986866,0.000000,80.000000,-2.000000,-3.000000,8037.000000,33.000000,33.000000,11.036879,-0.004848,-0.218164,0.001058,0.000000
31.000000,30.042038,18.647129,0.000000,80.000000,-2.000000,-3.000000,7976.000000,39.000000,39.000000,10.810957,-0.004848,-0.218164,0.001058,0.000000
31.000000,30.304749,20.274187,0.000000,78.000000,-2.000000,-3.000000,7976.000000,43.000000,43.000000,10.590683,-0.004848,-0.218164,0.001058,0.000000
31.000000,30.664749,21.868704,0.000000,76.000000,-2.000000,-3.000000,7921.000000,47.000000,47.000000,10.375916,-0.004848,-0.218164,0.001058,0.000000
30.000000,30.930450,23.431330,0.000000,47.000000,-1.000000,-3.000000,7869.000000,40.000000,40.000000,10.166517,-0.004848,-0.218164,0.001058,0.000000
30.000000,31.027218,24.962704,0.000000,36.000000,-1.000000,-3.000000,7832.000000,36.000000,36.000000,9.962355,-0.009696,-0.174532,0.000635,10.908307
30.000000,31.027220,26.463449,0.000000,16.000000,0.000000,-2.000000,7832.000000,34.000000,34.000000,9.763296,-0.009696,-0.174532,0.000635,0.000000
30.000000,30.930450,27.934181,0.000000,33.000000,0.000000,-1.000000,7851.000000,44.000000,44.000000,9.569214,-0.009696,-0.087270,-0.000212,21.816616
30.000000,30.664751,29.375498,0.000000,27.000000,1.000000,-1.000000,7851.000000,43.000000,43.000000,9.379984,-0.004848,-0.043637,-0.000423,10.908307
29.000000,30.307739,30.787989,0.000000,22.000000,1.000000,-1.000000,7759.000000,39.000000,39.000000,9.195484,-0.009696,-0.000006,-0.000846,10.908307
31.000000,30.052170,32.172230,0.000000,23.000000,2.000000,0.000000,7759.000000,45.000000,45.000000,9.015597,-0.009696,-0.000006,-0.000846,0.000000
31.000000,29.952782,33.528786,0.000000,13.000000,4.000000,2.000000,7761.000000,53.000000,53.000000,8.840207,-0.009696,0.087256,-0.001692,21.816614
31.000000,29.858631,34.858212,0.000000,14.000000,5.000000,3.000000,7818.000000,55.000000,55.000000,8.669202,-0.009696,0.261781,-0.003385,43.633228
31.000000,29.776340,36.161049,0.000000,7.000000,6.000000,3.000000,7818.000000,49.000000,49.000000,8.502472,-0.009696,0.349043,-0.004231,21.816616
31.000000,29.944750,37.437828,0.000000,-4.000000,7.000000,5.000000,7746.000000,50.000000,50.000000,8.339911,-0.014544,0.392672,-0.004865,10.908311
31.000000,30.402040,38.689072,0.000000,-7.000000,8.000000,6.000000,7746.000000,48.000000,48.000000,8.181413,-0.009696,0.523565,-0.006135,32.724918
30.000000,30.846800,39.915291,0.000000,-10.000000,10.000000,7.000000,7781.000000,50.000000,50.000000,8.026877,-0.009696,0.610828,-0.006981,21.816616
29.000000,31.040709,41.116985,0.000000,-14.000000,11.000000,8.000000,7781.000000,47.000000,47.000000,7.876205,-0.014544,0.741714,-0.008884,32.724918
30.000000,31.053459,42.294647,0.000000,-40.000000,14.000000,12.000000,7770.000000,53.000000,53.000000,7.729300,-0.014544,0.828971,-0.010154,21.816616
